Stochastic,Momentum,Wiliams,ADI,EMA,MACD,RSI,OBV,BB_BBM,BB_BBH,BB_BBL,ATR
89.96140486,-121.4422941,-10.03859514,1815775.999,56349.05662,-266.9767724,53.4878236,695214.4595,55647.962,57462.73303,53833.19097,907.1284574
86.91084523,94.89864706,-13.08915477,1815993.841,56429.4304,-201.6016196,52.6320122,693161.1333,55747.8725,57617.92106,53877.82394,877.4714247
67.46529563,293.7899118,-32.53470437,1814328.394,56438.83968,-184.1301281,47.91233669,690704.3807,55824.642,57685.81005,53963.47395,854.4106087
96.37870204,415.2475882,-3.621297958,1816498.926,56546.99306,-108.5150264,55.10795066,693465.464,55955.095,57831.78441,54078.40559,853.3669938
93.52451027,593.6025588,-6.475489726,1817497.879,56650.50732,-42.18370717,55.75184804,696762.4214,56155.8165,57683.81604,54627.81696,825.6379228
66.60803807,723.6600882,-33.39196193,1813266.639,56667.61301,-33.17388489,50.01692811,692203.1885,56247.3945,57691.9452,54802.8438,822.0866426
57.52791141,810.2945294,-42.47208859,1811016.235,56669.51794,-33.46677188,49.05003578,688396.3436,56323.0365,57690.16408,54955.90892,800.8018824
49.52270362,864.8015882,-50.47729638,1811990.498,56649.93555,-46.01855773,47.42736489,683757.7026,56392.391,57647.67848,55137.10352,791.1353194
77.15868184,931.5807353,-22.84131816,1813712.718,56710.93081,-8.681426332,53.50918721,687219.6941,56475.1385,57689.18455,55261.09245,796.196368
14.97004856,591.7911471,-85.02995144,1812666.805,56459.7387,-161.2428029,36.01253212,682223.3368,56444.85,57785.07623,55104.62377,936.163056
32.06189333,167.2355,-67.93810667,1814605.19,56314.39754,-235.6419121,40.96014303,684849.7566,56455.8335,57756.44866,55155.21834,935.8021234
40.41900515,-104.6247353,-59.58099485,1815199.041,56223.8152,-270.0789132,43.26989915,687030.9158,56463.892,57741.87061,55185.91339,906.5434003
49.7385942,-259.7595,-50.2614058,1816365.682,56184.76518,-270.3762911,45.81567258,689250.4999,56474.406,57731.0348,55217.7772,892.7010146
56.00855395,-429.4026176,-43.99144605,1816693.115,56177.46582,-251.6470425,47.5219002,691410.699,56471.9075,57731.06403,55212.75097,876.0795135
59.63611053,-192.6219118,-40.36388947,1817104.328,56186.49704,-224.9172091,48.53170445,693199.8069,56469.167,57730.04551,55208.28849,879.3145483
51.71079071,-0.886558824,-48.28920929,1816698.368,56160.7721,-221.4857191,46.42966007,691771.1303,56442.0525,57719.24666,55164.85834,855.9420805
40.35948021,22.86052941,-59.64051979,1815249.196,56090.42116,-245.0246289,43.52202862,689578.3301,56416.209,57736.19517,55096.22283,843.5383605
9.459260857,-117.2935294,-90.54073914,1811753.421,55895.87034,-340.5941494,36.65118082,683618.5093,56309.1765,57828.52436,54789.82864,887.812049
16.02178876,-393.3825294,-83.97821124,1811504.093,55744.97029,-400.9930142,38.04766818,686881.2735,56209.5125,57854.48829,54564.53671,905.9240455
33.09383048,-654.7085294,-66.90616952,1812896.27,55680.12492,-404.2962499,43.07848522,688699.3358,56128.2725,57792.46844,54464.07656,897.107328
23.0972319,-854.9461176,-76.9027681,1811965.6,55582.78026,-426.8937566,40.84924751,686040.7182,56024.2295,57709.74053,54338.71847,889.7739474
9.29484329,-1126.870647,-90.70515671,1809488.423,55352.58956,-526.9793956,34.11177054,681763.975,55869.454,57743.74487,53995.16313,946.8586655
33.04577314,-1325.904382,-66.95422686,1813233.453,55226.98695,-555.1773248,39.5525814,685653.6286,55764.9825,57718.30273,53811.66227,957.8744751
57.80754975,-1308.673853,-42.19245025,1815902.869,55226.09403,-506.349864,46.50316449,688880.6348,55663.4975,57505.38556,53821.60944,966.8491554
47.68137393,-1274.720529,-52.31862607,1813987.826,55181.16949,-488.7392908,44.26175868,686022.0814,55541.788,57245.37142,53838.20458,944.3463586
78.8540813,-1191.962265,-21.1459187,1816315.156,55278.14956,-388.0556874,51.94112414,690394.4039,55498.274,57115.51898,53881.02902,977.9287616
89.81143962,-865.7231176,-10.18856038,1817945.019,55409.97362,-276.1671014,54.32334691,693168.4644,55477.5205,57043.31106,53911.72994,960.8259929
75.57032941,-450.7985294,-24.42967059,1816789.512,55462.12913,-222.5069602,50.79893972,690462.5201,55441.445,56941.10532,53941.78468,941.1655648
96.72598141,-205.4754706,-3.274018588,1819491.131,55576.24392,-136.6996478,54.33965526,693186.3871,55401.9745,56758.93228,54045.01672,918.7151673
64.1778392,-46.13617647,-35.8221608,1816134.674,55544.23006,-146.2380822,47.3661663,688900.8427,55427.432,56759.1555,54095.7085,942.8019411
63.76356779,-95.64802941,-36.23643221,1817942.647,55514.75805,-153.0777322,47.27998364,685030.1793,55425.1075,56757.38828,54092.82672,941.0510882
78.53242354,-191.7957941,-21.46757646,1821598.367,55550.77165,-119.8635806,50.72228405,688831.9524,55432.599,56771.18724,54094.01076,923.7367247
81.31108104,-206.7295,-18.68891896,1823378.834,55593.56476,-85.54612768,51.36569551,691268.82,55429.638,56764.05926,54095.21674,891.3162444
92.23385194,-164.6630294,-7.766148061,1824760.07,55681.59746,-27.20423572,54.19869568,694917.5609,55435.8275,56784.26058,54087.39442,884.2443698
93.92938668,-19.25785294,-6.070613319,1825867.95,55800.37646,44.23302135,56.47558794,698510.3756,55452.1895,56846.66494,54057.71406,864.3683434
90.6242993,307.6911765,-9.375700695,1826005.762,55923.6596,111.8683308,57.56337569,702383.1345,55488.7615,56973.5526,54003.9704,854.6563188
98.05050143,561.3868824,-1.94949857,1828497.246,56069.93966,187.1774954,59.66786122,704874.7022,55558.1425,57186.2041,53930.0809,836.2180104
71.30871239,745.6630588,-28.69128761,1827583.587,56111.28103,192.9325674,53.48004359,702566.5113,55645.578,57252.83764,54038.31836,845.059581
73.16311309,825.8428529,-26.83688691,1828058.681,56153.11023,198.8326088,53.84207406,704474.6563,55728.622,57316.64102,54140.60298,812.9531824
42.4620672,792.5355882,-57.5379328,1825530.697,56090.02753,141.7582525,47.28163927,701441.5447,55749.69,57323.32385,54176.05615,838.8729551
57.47076228,635.4054118,-42.52923772,1827575.598,56083.91719,124.4801871,50.45957436,704689.6604,55804.398,57338.61142,54270.18458,841.3048869
60.17118179,520.8481176,-39.82881821,1827677.356,56087.3589,114.7521279,51.03154341,706371.3142,55917.067,57167.14737,54666.98663,810.1438235
22.87176613,376.9891471,-77.12823387,1825124.383,55969.65772,33.61861006,43.55198112,703632.2872,55956.7685,57054.04299,54859.49401,823.7606933
30.35983615,145.4896471,-69.64016385,1826177.133,55891.87802,-15.83526986,45.28574721,706174.6756,55965.0695,57042.26035,54887.87865,807.1106437
20.8868117,-26.45491176,-79.1131883,1826524.38,55827.47962,-52.5994747,45.50971762,708279.2199,55991.056,56985.03277,54997.07923,792.4213121
28.03634552,-81.63520588,-71.96365448,1827020.203,55791.75833,-68.7838577,47.06688044,710445.9879,55973.6085,56984.86799,54962.34901,784.5769326
15.91184076,-204.5907059,-84.08815924,1826123.529,55726.72922,-101.0642278,44.73230859,708571.7391,55925.469,56967.50774,54883.43026,768.4500089
29.6669125,-270.5516765,-70.3330875,1827491.506,55689.23066,-113.9196262,46.3195881,711265.3859,55907.6865,56969.5548,54845.8182,778.7300082
35.03737153,-202.0301471,-64.96262847,1827913.303,55673.33457,-112.7600709,47.74241564,713061.9082,55870.2875,56924.37708,54816.19792,756.7085791
6.944777676,-208.3445588,-93.05522232,1825682.142,55572.4673,-162.6720993,41.52481806,709918.0352,55849.322,56960.22261,54738.42139,759.532252
10.331933,-324.4602941,-89.668067,1824250.537,55437.92099,-228.1193912,38.59562262,706107.1768,55811.331,57037.58482,54585.07718,770.8399483
46.61475337,-423.0180294,-53.38524663,1827470.822,55437.31686,-207.3928034,48.26875607,710066.1019,55793.7575,57031.04924,54556.46576,805.0656663
52.093057,-388.3305588,-47.906943,1828418.164,55454.91594,-177.947952,49.60442572,712405.3924,55778.637,57019.13531,54538.13869,776.5366901
92.66152761,-360.2677647,-7.338472388,1831138.984,55551.87515,-103.9663965,55.21834716,716134.9215,55775.052,57010.44054,54539.66346,800.7683551
90.67806846,-213.5676471,-9.321931541,1832040.839,55632.12513,-47.08117339,54.91346994,712925.2005,55754.1175,56948.24846,54559.98654,781.9063297
70.87276856,-11.83676471,-29.12723144,1830098.081,55647.01645,-34.6782074,50.56726881,710078.1886,55705.058,56813.12844,54596.98756,776.6787347
60.35026693,74.68111765,-39.64973307,1829229.351,55630.88225,-41.93994964,48.37654299,707990.6195,55630.3205,56560.73686,54699.90414,750.8102537
49.73790371,33.65447059,-50.26209629,1828708.002,55587.61129,-64.67413573,46.2025303,706015.4745,55576.638,56449.98494,54703.29106,731.6023784
58.06459405,-29.11791176,-41.93540595,1828376.27,55573.08978,-68.00007485,48.17063468,707660.4213,55529.323,56311.47055,54747.17545,710.1879228
32.85648719,-207.1195588,-67.14351281,1827109.451,55490.93514,-111.453616,43.03746667,705069.5335,55493.17,56310.18485,54676.15515,709.7573569
22.65526487,-368.4815,-77.34473513,1825312.556,55391.58113,-161.0721612,41.12747354,702847.2461,55428.249,56265.89205,54590.60595,709.0325457
8.799239337,-565.4182059,-91.20076066,1821491.302,55205.60098,-257.864786,35.16530908,696877.5721,55322.599,56309.49527,54335.70273,748.3873639
8.951926224,-791.1265882,-91.04807378,1820159.706,55016.53818,-347.4411753,33.6967616,693302.5611,55251.7505,56444.36419,54059.13681,752.2104093
27.6480122,-1086.549382,-72.3519878,1823157.049,54890.33309,-391.1374214,37.49298299,698153.5557,55185.935,56482.34786,53889.52214,775.3010944
22.62306543,-1233.782294,-77.37693457,1820437.383,54759.87268,-433.5285267,36.24163665,695351.1483,55111.0845,56515.71162,53706.45738,772.5653019
31.69347809,-1523.163794,-68.30652191,1826580.669,54626.66565,-473.8508056,35.03848543,686783.3581,55021.147,56526.1511,53516.1429,817.2077803
24.72699897,-1608.602765,-75.27300103,1824917.767,54476.05557,-521.080616,32.97995536,682343.5922,54930.7995,56568.15435,53293.44465,826.6929389
45.18767995,-1550.599647,-54.81232005,1827470.157,54448.80416,-490.3559305,43.48233125,685485.9209,54872.1085,56515.59913,53228.61787,832.4141575
50.19132147,-1371.103676,-49.80867853,1828695.177,54449.99294,-445.8541863,45.68403277,688141.4896,54816.494,56436.87044,53196.11756,816.4338606
58.20004174,-1251.211265,-41.79995826,1827798.434,54450.98854,-405.9279287,45.68135458,685282.6839,54793.5255,56420.57105,53166.47995,800.8042991
49.85584519,-963.9777941,-50.14415481,1825800.868,54410.18874,-394.9470952,42.45973649,682800.371,54772.6065,56421.56137,53123.65163,779.383992
34.33905966,-880.1527941,-65.66094034,1825673.359,54309.09691,-421.1698941,37.91638373,677890.21,54683.537,56372.06994,52995.00406,807.606564
59.68577064,-825.1578824,-40.31422936,1828713.315,54308.40665,-384.9101509,46.12594103,681207.8785,54620.2675,56265.57428,52974.96072,828.5618094
47.51528876,-797.2435294,-52.48471124,1826153.617,54253.91377,-384.359752,42.3836424,678446.3966,54506.1475,56013.10176,52999.19324,809.7309659
86.61232156,-760.4042059,-13.38767844,1828107.913,54335.60793,-302.4159381,52.34399127,682650.8961,54441.791,55759.90078,53123.68122,847.0208969
82.0637194,-576.2959412,-17.9362806,1826645.559,54422.92421,-224.888039,53.45403602,687008.1467,54404.1245,55609.48733,53198.76167,843.3151186
62.76448414,-318.0246471,-37.23551586,1823486.371,54422.41831,-207.1617586,47.9102427,683639.9137,54348.7805,55439.17829,53258.38271,846.5383244
73.74614927,-135.0386176,-26.25385073,1824833.878,54465.32787,-164.9781286,51.02290719,686251.4614,54320.675,55337.38412,53303.96588,820.5563012
70.61827812,-28.99908824,-29.38172188,1825502.491,54490.16949,-137.435078,50.10452746,683874.7638,54279.322,55162.81526,53395.82874,800.0308511
3.072749336,-401.1435882,-96.92725066,1819197.768,54107.95622,-355.8449947,30.66626118,676255.4239,54112.654,55522.69679,52702.61121,968.0029332
23.37378621,-1044.015,-76.62621379,1823654.546,53783.39006,-518.9088896,31.14261994,685843.0138,53959.0505,55692.07225,52226.02875,1013.324152
22.3201128,-1555.449029,-77.6798872,1822236.499,53495.04472,-644.9727516,30.90134896,681523.6431,53840.254,55850.25725,51830.25075,1006.972427
23.71731043,-2004.070059,-76.28268957,1821140.955,53254.50009,-730.7938086,31.65744619,684445.3481,53735.4205,55953.41327,51517.42773,990.1172537
20.39418657,-2475.420324,-79.60581343,1818888.302,53023.77874,-803.0159609,30.79436297,679179.5496,53608.125,56018.5779,51197.6721,980.2038785
23.42316089,-2655.8695,-76.57683911,1823041.786,52764.68691,-885.8280066,28.56533196,667511.9174,53466.5605,56110.29921,50822.82179,1053.297887
20.74203902,-2772.722529,-79.25796098,1823133.668,52396.06066,-1026.816042,24.00582799,652029.6731,53278.519,56317.2721,50239.7659,1183.271609
25.03071853,-2958.793618,-74.96928147,1827661.82,52116.42057,-1101.741643,27.45369365,658962.1327,53118.6025,56419.80915,49817.39585,1155.05578
8.945550694,-3186.26,-91.05444931,1822452.738,51724.65649,-1237.278775,23.20183292,652908.001,52863.9285,56535.16632,49192.69068,1179.585367
14.95690453,-3486.874588,-85.04309547,1825523.078,51428.26629,-1303.559334,26.73022453,660270.057,52616.129,56487.20253,48745.05547,1202.062127
8.899676612,-3623.7385,-91.10032339,1826022.044,51111.36145,-1376.550549,25.00827623,653328.9902,52345.83,56414.76212,48276.89788,1189.699832
3.385522854,-3695.788559,-96.61447715,1818778.665,50688.83859,-1506.52064,21.35849868,643415.0036,52035.7025,56440.4801,47630.9249,1233.292701
17.01905426,-3856.743088,-82.98094574,1825702.125,50430.29345,-1526.779935,29.43210562,651653.4449,51790.59,56351.15558,47230.02442,1242.210365
13.38029854,-3946.657706,-86.61970146,1824898.658,50136.50366,-1566.964625,27.46536299,647269.7583,51486.7375,56145.71888,46827.75612,1220.694625
41.30173991,-3821.874088,-58.69826009,1829540.778,50045.70717,-1482.578447,37.9567955,653657.6204,51264.5285,55865.5364,46663.5206,1243.165723
54.28724703,-3516.090588,-45.71275297,1832622.38,50048.99421,-1350.522171,42.44315761,658779.6314,51024.7155,55340.89757,46708.53343,1225.663886
37.05351185,-3150.227441,-62.94648815,1829010.093,49942.36832,-1297.166374,38.44512853,654730.8061,50737.6565,54710.66274,46764.65026,1217.442894
35.13477336,-2839.869912,-64.86522664,1830257.8,49833.70454,-1250.305891,37.87465427,649967.891,50473.0695,54121.7262,46824.4128,1196.863402
52.73324909,-2498.707618,-47.26675091,1832268.789,49819.65994,-1151.401913,42.41132441,653215.0787,50222.276,53308.28348,47136.26852,1192.254587
59.48731266,-2245.127059,-40.51268734,1835247.245,49821.92128,-1052.156324,43.21568238,656967.5413,49981.525,52304.77509,47658.27491,1175.237117
76.06930809,-2137.666882,-23.93069191,1835591.185,49823.91977,-962.3862892,43.21797049,659895.6692,49892.192,52090.02953,47694.35447,1138.164465
75.67315955,-2010.407147,-24.32684045,1835706.737,49824.02914,-882.0571019,43.13941057,656894.9476,49799.7435,51839.95221,47759.53479,1100.104861
93.48764114,-1662.870941,-6.512358865,1837656.149,49922.63725,-750.129595,49.17928372,659983.9021,49746.883,51645.49238,47848.27362,1104.167371
98.73450292,-1297.698235,-1.265497076,1839930.969,50049.84829,-613.2400714,51.52918627,662727.6304,49706.171,51466.14457,47946.19743,1061.47613
79.03318304,-901.797,-20.96681696,1835091.681,50110.44451,-528.7090764,48.64817284,657835.5965,49655.1825,51253.16564,48057.19936,1042.894978
73.60746474,-628.3453824,-26.39253526,1832712.017,50135.46125,-472.9089056,47.07823961,655353.8479,49616.0565,51107.27423,48124.83877,1015.947479
75.93654318,-409.7491471,-24.06345682,1832954.679,50179.93975,-410.1621176,48.56024432,657155.9461,49639.5095,51168.42046,48110.59854,984.8083737
94.44393642,-199.8757941,-5.556063583,1834436.61,50305.96645,-303.9896527,53.89556796,658738.9306,49680.8285,51319.49779,48042.15921,962.8734899
47.96329438,-148.8864118,-52.03670562,1831911.88,50247.16425,-317.8698052,44.37509613,654668.6808,49715.1665,51338.98044,48091.35256,1008.826812
42.86066209,-216.2773235,-57.13933791,1830195.437,50177.42235,-336.3580181,43.45122177,652683.0143,49726.285,51347.14346,48105.42654,961.7391826
55.29644899,-214.6687059,-44.70355101,1831297.251,50162.74871,-319.6265836,46.38113596,655443.2782,49777.0795,51373.65623,48180.50277,970.9785267
52.14778875,-118.8838824,-47.85221125,1830315.828,50155.70621,-299.4803419,46.74952408,657217.7256,49885.454,51245.98868,48524.91932,933.1214891
61.70475017,-99.29397059,-38.29524983,1831021.286,50189.98005,-256.1259891,49.41276768,658970.0106,49968.6045,51241.80684,48695.40216,918.6956684
57.67994472,24.10711765,-42.32005528,1831837.671,50225.46138,-215.7835647,49.79964093,660540.7859,50080.0655,51086.12245,49074.00855,879.4795493
45.39623888,171.8714706,-54.60376112,1830747.546,50223.49986,-201.2884622,47.5808112,658972.2537,50117.8265,51083.15224,49152.50076,842.7717243
25.09112393,228.3205882,-74.90887607,1829601.998,50167.72655,-219.9895818,44.08424392,656401.9862,50104.5685,51079.3747,49129.7623,822.6494583
22.9552191,226.1440588,-77.0447809,1828081.585,50113.70167,-235.5375292,43.72028351,654296.7372,50130.2305,51038.36752,49222.09348,801.6602113
10.16432348,160.8254118,-89.83567652,1826854.428,50032.81745,-265.4141544,41.51010031,652098.0764,50149.2145,50985.75455,49312.67445,771.2559105
2.954838537,5.467558823,-97.04516146,1824157.188,49893.95779,-326.9355655,37.39994551,648609.9607,50112.3645,51075.20734,49149.52166,757.8890597
16.60249972,-196.0192647,-83.39750028,1823998.492,49784.59142,-364.8419068,38.44790774,652809.4885,50074.219,51133.36943,49015.06857,765.6012697
35.57997354,-291.9388529,-64.42002646,1825574.331,49753.29523,-352.3985912,44.25917734,656413.531,50059.867,51139.08013,48980.65387,773.8047505
35.75732938,-359.7239706,-64.24267062,1825727.988,49726.7652,-338.2786306,44.3120926,658792.931,50046.346,51143.62824,48949.06376,748.0322683
32.29805169,-402.1121471,-67.70194831,1825436.64,49669.15784,-344.070586,41.81797676,656753.6757,49982.902,51099.77747,48866.02653,727.0535349
78.76769232,-332.4374706,-21.23230768,1828778.548,49741.54079,-271.5108862,52.08121259,660949.2793,49949.6675,50995.47365,48903.86135,779.4518538
62.69389368,-167.6049118,-37.30610632,1827260.913,49761.96602,-236.8796583,48.86998152,658944.8847,49919.188,50933.619,48904.757,756.7252928
74.1719942,-96.48473529,-25.8280058,1828604.073,49809.87855,-188.9726888,51.18462081,660526.6643,49910.35,50914.45067,48906.24933,739.0849147
88.86545997,8.868352941,-11.13454003,1829500.237,49910.16941,-114.1256592,55.41297446,662690.9285,49915.0005,50930.2087,48899.7923,744.4867066
90.12712586,217.5015294,-9.872874138,1829061.426,50011.18016,-45.75313571,56.3885072,663939.5598,49892.131,50813.53996,48970.72204,714.5912275
97.24063887,389.5905588,-2.759361125,1830185.731,50133.7548,29.29580024,58.80168743,665503.2752,49945.408,50971.62963,48919.18637,696.3447113
93.75634908,507.39,-6.243650922,1830466.917,50229.75016,81.63686629,57.79537709,664247.7482,50001.889,51095.31532,48908.46268,673.5336605
70.07247552,617.6864412,-29.92752448,1829199.129,50238.96214,77.45055773,51.00150519,662640.0986,50013.4625,51114.29117,48912.63383,676.1869704
59.35907395,545.5665,-40.64092605,1828324.201,50213.47919,53.2652669,48.23912767,660966.8901,50010.358,51110.4309,48910.2851,672.1557583
49.70634182,383.8427941,-50.29365818,1826888.472,50161.24063,15.66920979,45.83053943,658725.3945,49980.8045,51067.72694,48893.88206,665.9832041
58.69809524,223.8671765,-41.30190476,1827298.903,50157.42988,10.84176664,49.55999007,660030.2141,49964.633,51032.24111,48897.02489,654.5644038
66.14333333,104.5716765,-33.85666667,1827314.551,50174.9739,19.40839361,51.37272523,661241.1363,49968.546,51040.29933,48896.79267,631.5219464
34.07333333,-22.60947059,-65.92666667,1825721.503,50100.38271,-27.82514245,44.03209139,659577.3649,49959.063,51039.74878,48878.37722,638.6389502
37.33047619,-118.0014706,-62.66952381,1825725.019,50044.85701,-59.05796822,44.89333813,659583.252,49955.133,51039.21522,48871.05078,600.5075966
34.72357143,-104.3820882,-65.27642857,1826058.841,50050.36008,-50.77157282,49.78628722,660503.4451,49984.086,51049.52539,48918.64661,601.077054
17.66427647,-140.9468824,-82.33572353,1824570.03,49975.19474,-91.52494881,43.5753477,656667.5828,50008.8485,51001.37349,49016.32351,633.9479787
9.823944811,-257.151,-90.17605519,1822392.164,49890.83677,-133.9071671,42.21212397,652767.3228,50022.2885,50970.06902,49074.50798,641.4209802
21.15219307,-328.7089412,-78.84780693,1823119.348,49845.4892,-148.9764586,44.89458581,654634.7344,50022.3315,50970.02636,49074.63664,626.6780531
37.9530592,-284.5479706,-62.0469408,1824473.499,49847.36264,-134.4507303,48.69809042,657047.7205,50037.5925,50964.24627,49110.93873,619.390335
38.68045657,-276.9133824,-61.31954343,1823309.516,49850.76896,-120.4714192,48.86266113,659981.875,50066.5025,50932.75491,49200.25009,604.2524539
66.22095844,-202.0401471,-33.77904156,1824977.127,49915.42376,-71.22994838,54.32429673,662812.1722,50072.685,50944.74922,49200.62078,618.2344215
77.9554329,-51.45379412,-22.0445671,1823420.13,49961.09659,-38.03779949,53.29493754,660401.1087,50090.847,50962.45992,49219.23408,600.9783914
87.73658044,99.58470588,-12.26341956,1825350.775,50019.01571,-0.628819037,54.92274826,662331.7537,50104.556,50986.22102,49222.89098,583.2092206
54.04596115,182.1747941,-45.95403885,1824238.699,50006.05495,-9.099061481,48.6350309,660266.6212,50072.5435,50931.64259,49213.44441,589.1107048
32.77168076,152.4815,-67.22831924,1823348.539,49954.94096,-39.49222509,45.12216742,657812.548,50020.291,50855.0051,49185.5769,581.2620831
12.16740044,64.03447059,-87.83259956,1821841.676,49872.01683,-85.9636527,41.96101582,656030.3238,49940.417,50715.01805,49165.81595,574.8047914
96.01889459,-35.90294118,-3.981105405,1828178.691,50009.08125,3.60880319,58.78222797,662915.5549,49942.731,50728.42866,49157.03334,693.4301635
98.0443451,125.3432059,-1.955654898,1833902.444,50263.92242,155.1441598,65.74451946,669148.615,50023.8085,51184.79552,48862.82148,754.3415803
85.83340451,451.7868235,-14.16659549,1832265.121,50491.2981,275.9972835,66.04026287,674206.1458,50119.8785,51557.86262,48681.89438,757.7393246
97.3039268,850.3027059,-2.696073198,1835105.946,50745.65702,401.8195623,68.60794222,677353.7608,50248.7435,51987.2659,48510.2211,746.0908014
89.35828729,1318.224735,-10.64171271,1834578.898,50952.90142,487.9216946,67.34470784,674242.5983,50357.11,52310.13696,48404.08304,744.3950299
95.28535543,1720.074794,-4.714644575,1836716.134,51163.87856,568.5858531,68.81407016,676814.391,50469.421,52640.0829,48298.7591,728.9989563
94.26796346,1933.703912,-5.732036537,1837702.595,51386.29475,648.978617,70.61069792,680806.8382,50630.244,52992.203,48268.285,723.9826023
93.56001072,1955.958794,-6.439989276,1838888.871,51574.97145,702.1252143,70.16142577,677499.6454,50786.1155,53285.18052,48287.05048,709.688845
88.54031841,1987.092765,-11.45968159,1837279.014,51709.53392,718.4379589,66.91061614,675117.4993,50911.0185,53505.53992,48316.49708,692.8296418
98.02472846,2013.282235,-1.975271537,1840889.151,51941.6014,792.1019274,72.40090811,679360.1116,51109.1895,53840.12308,48378.25592,734.0332388
93.16147803,2114.533765,-6.838521969,1839254.113,52111.65855,822.201368,69.07913304,676235.8863,51302.9155,54054.68696,48551.14404,710.979436
98.2437606,2164.683471,-1.756239405,1841337.941,52309.88941,866.8356149,71.39253375,679544.348,51505.2985,54306.76606,48703.83094,693.6216192
91.04696184,2272.1035,-8.953038164,1838378.929,52466.53749,882.8616988,69.71863627,675412.9175,51686.559,54507.68297,48865.43503,682.8043607
94.41014825,2350.896647,-5.589851748,1839568.108,52625.60182,899.2984119,70.85058372,679093.4197,51875.8895,54692.9814,49058.7976,683.6476206
88.49494538,2406.792118,-11.50505462,1839007.459,52748.30425,892.8616667,69.04316505,676522.8763,52036.399,54849.98595,49222.81205,669.8020763
83.1751713,2350.809735,-16.8248287,1839933.73,52858.01301,879.657816,69.23096945,678628.1943,52202.0565,54967.01828,49437.09472,654.8397851
68.5645985,2231.941765,-31.4354015,1839682.753,52914.89261,836.4328297,64.45287634,674697.4687,52346.5125,55019.18746,49673.83754,671.6298005
86.34187947,2147.514265,-13.65812053,1841239.045,53064.20693,852.8753295,70.24347685,678550.8887,52552.1595,55075.69301,50028.62599,700.7898147
95.1963948,2136.017294,-4.803605198,1843230.308,53221.76201,872.8797344,71.64352544,681012.124,52783.318,55022.03836,50544.59764,679.6041137
84.60670055,2107.127853,-15.39329945,1843620.552,53330.35241,861.8787442,68.21089547,677692.9891,53018.477,54668.83527,51368.11873,673.7695341
43.47575446,2027.940735,-56.52424554,1840131.442,53310.30542,775.1376977,56.34042375,674201.2808,53132.477,54466.39131,51798.56269,687.0945674
52.2929257,1873.568618,-47.7070743,1843609.701,53317.40336,712.9860779,58.02671447,678906.9471,53204.6345,54419.27338,51989.99562,700.7049554
62.80925433,1715.715912,-37.19074567,1843730.229,53352.74291,673.6294974,60.01060336,681813.4283,53285.295,54368.17641,52202.41359,750.1446015
79.77349595,1530.009235,-20.22650405,1845230.178,53439.22919,668.5375953,63.56029138,683604.5868,53365.415,54410.59746,52320.23254,739.3457014
60.18471069,1371.553706,-39.81528931,1843978.335,53468.3133,629.4855627,58.93392651,681403.3905,53433.2835,54362.80065,52503.76635,732.3645798
66.72531402,1265.949353,-33.27468598,1844823.66,53508.83553,600.8790349,59.98132442,683085.8396,53495.1335,54337.97238,52652.29462,699.1028241
68.9903545,1308.863265,-31.0096455,1844080.481,53549.25879,574.7922222,60.35839496,685012.4528,53544.134,54339.68797,52748.58003,668.5469081
48.96427636,1201.954412,-51.03572364,1843470.71,53537.39762,519.7468593,55.38916262,683056.3247,53577.0805,54297.93429,52856.22671,660.767129
48.7678362,1035.927912,-51.2321638,1843931.219,53526.65794,470.4218957,55.34103239,681357.9248,53620.7135,54184.39745,53057.02955,639.9630483
75.04241969,908.2452353,-24.95758031,1845492.513,53578.87688,463.2268741,60.30896607,683269.577,53644.1265,54216.34375,53071.90925,634.5499735
89.99734291,926.9992353,-10.00265709,1848000.618,53728.40529,514.6957674,67.00739198,687837.7234,53718.292,54419.76588,53016.81812,663.1628325
83.34047605,941.5415294,-16.65952395,1847555.675,53837.28592,536.763923,64.67278922,685494.5555,53765.623,54551.06678,52980.17922,655.9790587
76.67015838,1019.863941,-23.32984162,1845759.457,53916.33713,538.775795,62.92716416,683092.0444,53812.894,54637.83664,52987.95136,654.6369831
79.05304617,1087.307324,-20.94695383,1845911.615,53992.43085,538.7487911,63.45324553,684915.9948,53854.27,54725.97656,52982.56344,639.2750558
87.27813626,1131.441912,-12.72186374,1846860.901,54084.55207,548.2473061,65.28447433,687064.3793,53911.1435,54841.40327,52980.88373,619.0439803
96.23131168,1125.459618,-3.768688317,1849190.264,54226.93579,586.8616149,69.24966605,690351.5278,53990.209,55051.06388,52929.35412,618.898696
78.50434158,1121.982588,-21.49565842,1847775.479,54308.48169,585.3866533,63.98312228,688092.1394,54067.905,55138.24238,52997.56762,613.575932
73.05648905,1056.222735,-26.94351095,1847823.472,54364.19746,568.6111517,62.16361792,685501.1642,54102.485,55210.33387,52994.63613,615.5226512
84.10808291,1027.485912,-15.89191709,1851251.239,54442.82713,567.1417855,64.37674104,690286.6725,54137.8875,55305.44573,52970.32927,629.4560332
84.69056785,1037.861294,-15.30943215,1850364.691,54514.69952,561.757048,64.65022641,693001.2156,54185.1715,55407.72699,52962.61601,618.7534594
69.35899904,953.1465294,-30.64100096,1849047.037,54534.51025,525.7218599,59.08230742,690652.5397,54259.3355,55406.62986,53112.04114,612.8403552
