date,compound
2021-03-04 22:00:00,4.6242
2021-03-04 23:00:00,11.0554
2021-03-05 00:00:00,5.7696
2021-03-05 01:00:00,2.7451
2021-03-05 02:00:00,6.2469
2021-03-05 03:00:00,6.298
2021-03-05 04:00:00,6.659
2021-03-05 05:00:00,3.64
2021-03-05 06:00:00,6.5694
2021-03-05 07:00:00,5.0913
2021-03-05 08:00:00,3.152
2021-03-05 09:00:00,2.0562
2021-03-05 10:00:00,2.4573
2021-03-05 11:00:00,7.4391
2021-03-05 12:00:00,8.985800000000001
2021-03-05 13:00:00,4.6107
2021-03-05 14:00:00,7.0456
2021-03-05 15:00:00,15.4846
2021-03-05 16:00:00,7.2721
2021-03-05 17:00:00,9.5401
2021-03-05 18:00:00,16.1628
2021-03-05 19:00:00,8.8551
2021-03-05 20:00:00,7.1608
2021-03-05 21:00:00,5.2088
2021-03-05 22:00:00,9.3566
2021-03-05 23:00:00,4.8525
2021-03-06 00:00:00,10.4176
2021-03-06 01:00:00,5.9012
2021-03-06 02:00:00,5.3748000000000005
2021-03-06 03:00:00,4.6621
2021-03-06 04:00:00,5.7656
2021-03-06 05:00:00,5.7988
2021-03-06 06:00:00,6.7279
2021-03-06 07:00:00,9.0768
2021-03-06 08:00:00,11.7831
2021-03-06 09:00:00,7.195
2021-03-06 10:00:00,6.9229
2021-03-06 11:00:00,3.3949
2021-03-06 12:00:00,8.6874
2021-03-06 13:00:00,5.6403
2021-03-06 14:00:00,9.5169
2021-03-06 15:00:00,11.0779
2021-03-06 16:00:00,12.1085
2021-03-06 17:00:00,10.9436
2021-03-06 18:00:00,8.0972
2021-03-06 19:00:00,6.3435
2021-03-06 20:00:00,10.0606
2021-03-06 21:00:00,9.1154
2021-03-06 22:00:00,2.4293
2021-03-06 23:00:00,9.2132
2021-03-07 00:00:00,9.2059
2021-03-07 01:00:00,3.6776
2021-03-07 02:00:00,7.8311
2021-03-07 03:00:00,3.4271000000000003
2021-03-07 04:00:00,7.8153
2021-03-07 05:00:00,9.5924
2021-03-07 06:00:00,5.7819
2021-03-07 07:00:00,6.0803
2021-03-07 08:00:00,4.7497
2021-03-07 09:00:00,3.7812
2021-03-07 10:00:00,5.823799999999999
2021-03-07 11:00:00,2.8964
2021-03-07 12:00:00,5.6484
2021-03-07 13:00:00,9.7439
2021-03-07 14:00:00,8.8512
2021-03-07 15:00:00,5.6105
2021-03-07 16:00:00,16.134900000000002
2021-03-07 17:00:00,13.1323
2021-03-07 18:00:00,9.289
2021-03-07 19:00:00,6.7302
2021-03-07 20:00:00,4.9784
2021-03-07 21:00:00,15.3153
2021-03-07 22:00:00,6.279
2021-03-07 23:00:00,7.1827000000000005
2021-03-08 00:00:00,4.4413
2021-03-08 01:00:00,1.8340999999999998
2021-03-08 02:00:00,5.3617
2021-03-08 03:00:00,8.763300000000001
2021-03-08 04:00:00,7.4615
2021-03-08 05:00:00,8.5317
2021-03-08 06:00:00,11.574
2021-03-08 07:00:00,6.2462
2021-03-08 08:00:00,5.5714
2021-03-08 09:00:00,10.2866
2021-03-08 10:00:00,9.7782
2021-03-08 11:00:00,13.4611
2021-03-08 12:00:00,9.743500000000001
2021-03-08 13:00:00,34.8189
2021-03-08 14:00:00,30.0295
2021-03-08 15:00:00,19.6346
2021-03-08 16:00:00,14.731399999999999
2021-03-08 17:00:00,9.7518
2021-03-08 18:00:00,11.4317
2021-03-08 19:00:00,9.6127
2021-03-08 20:00:00,9.611799999999999
2021-03-08 21:00:00,10.2135
2021-03-08 22:00:00,8.1975
2021-03-08 23:00:00,10.8814
2021-03-09 00:00:00,9.4944
2021-03-09 01:00:00,13.5086
2021-03-09 02:00:00,13.3581
2021-03-09 03:00:00,9.0972
2021-03-09 04:00:00,17.7837
2021-03-09 05:00:00,8.3585
2021-03-09 06:00:00,8.4681
2021-03-09 07:00:00,18.2473
2021-03-09 08:00:00,9.9639
2021-03-09 09:00:00,9.2212
2021-03-09 10:00:00,12.7159
2021-03-09 11:00:00,4.203200000000001
2021-03-09 12:00:00,6.3275
2021-03-09 13:00:00,3.1471999999999998
2021-03-09 14:00:00,12.4983
2021-03-09 15:00:00,13.2736
2021-03-09 16:00:00,14.5398
2021-03-09 17:00:00,9.552900000000001
2021-03-09 18:00:00,7.2786
2021-03-09 19:00:00,17.9562
2021-03-09 20:00:00,8.1979
2021-03-09 21:00:00,11.2581
2021-03-09 22:00:00,14.754900000000001
2021-03-09 23:00:00,10.638
2021-03-10 00:00:00,14.274000000000001
2021-03-10 01:00:00,4.5123
2021-03-10 02:00:00,12.762
2021-03-10 03:00:00,4.9558
2021-03-10 04:00:00,4.0164
2021-03-10 05:00:00,9.6238
2021-03-10 06:00:00,11.2289
2021-03-10 07:00:00,2.0629
2021-03-10 08:00:00,12.671899999999999
2021-03-10 09:00:00,7.773
2021-03-10 10:00:00,4.7181
2021-03-10 11:00:00,4.4366
2021-03-10 12:00:00,2.3584
2021-03-10 13:00:00,20.9795
2021-03-10 14:00:00,10.0608
2021-03-10 15:00:00,7.4973
2021-03-10 16:00:00,17.2687
2021-03-10 17:00:00,14.7968
2021-03-10 18:00:00,16.701
2021-03-10 19:00:00,17.0428
2021-03-10 20:00:00,6.9291
2021-03-10 21:00:00,13.5572
2021-03-10 22:00:00,6.4193999999999996
2021-03-10 23:00:00,7.7057
2021-03-11 00:00:00,11.3771
2021-03-11 01:00:00,7.8577
2021-03-11 02:00:00,9.5372
2021-03-11 03:00:00,7.0893999999999995
2021-03-11 04:00:00,4.4087
2021-03-11 05:00:00,5.6057
2021-03-11 06:00:00,9.5954
2021-03-11 07:00:00,6.9974
2021-03-11 08:00:00,9.674999999999999
2021-03-11 09:00:00,5.6732
2021-03-11 10:00:00,8.2341
2021-03-11 11:00:00,17.7163
2021-03-11 12:00:00,21.2333
2021-03-11 13:00:00,18.9227
2021-03-11 14:00:00,26.6647
2021-03-11 15:00:00,18.7281
2021-03-11 16:00:00,20.1814
2021-03-11 17:00:00,15.4928
2021-03-11 18:00:00,16.7985
2021-03-11 19:00:00,13.4875
2021-03-11 20:00:00,18.738500000000002
2021-03-11 21:00:00,10.312899999999999
2021-03-11 22:00:00,13.3384
2021-03-11 23:00:00,7.945600000000001
2021-03-12 00:00:00,13.4543
2021-03-12 01:00:00,11.4967
2021-03-12 02:00:00,8.036
2021-03-12 03:00:00,7.5773
2021-03-12 04:00:00,15.1517
2021-03-12 05:00:00,5.0813
2021-03-12 06:00:00,8.351700000000001
2021-03-12 07:00:00,9.5025
2021-03-12 08:00:00,12.7309
2021-03-12 09:00:00,10.0815
2021-03-12 10:00:00,8.4127
2021-03-12 11:00:00,9.4171
2021-03-12 12:00:00,5.4733
2021-03-12 13:00:00,11.0642
2021-03-12 14:00:00,8.9291
2021-03-12 15:00:00,12.2541
2021-03-12 16:00:00,18.0466
2021-03-12 17:00:00,9.9137
2021-03-12 18:00:00,12.2173
2021-03-12 19:00:00,19.3947
2021-03-12 20:00:00,14.2742
2021-03-12 21:00:00,15.464500000000001
2021-03-12 22:00:00,8.3733
2021-03-12 23:00:00,3.8912
2021-03-13 00:00:00,11.2653
2021-03-13 01:00:00,10.1837
2021-03-13 02:00:00,12.370099999999999
2021-03-13 03:00:00,7.0389
2021-03-13 04:00:00,11.56
2021-03-13 05:00:00,7.8545
2021-03-13 06:00:00,9.6944
2021-03-13 07:00:00,13.5892
2021-03-13 08:00:00,6.7595
2021-03-13 09:00:00,5.7606
2021-03-13 10:00:00,13.3435
2021-03-13 11:00:00,13.2683
2021-03-13 12:00:00,19.2243
2021-03-13 13:00:00,22.0647
2021-03-13 14:00:00,16.9644
2021-03-13 15:00:00,15.1855
2021-03-13 16:00:00,13.761099999999999
2021-03-13 17:00:00,13.9065
2021-03-13 18:00:00,13.2519
2021-03-13 19:00:00,9.1039
2021-03-13 20:00:00,16.9744
2021-03-13 21:00:00,15.1932
2021-03-13 22:00:00,10.6104
2021-03-13 23:00:00,10.0039
2021-03-14 00:00:00,10.409
2021-03-14 01:00:00,9.8826
2021-03-14 02:00:00,5.6604
2021-03-14 03:00:00,9.6356
2021-03-14 04:00:00,4.2173
2021-03-14 05:00:00,8.2909
2021-03-14 06:00:00,3.8422
2021-03-14 07:00:00,2.651
2021-03-14 08:00:00,10.304
2021-03-14 09:00:00,7.8401
2021-03-14 10:00:00,9.5394
2021-03-14 11:00:00,13.8961
2021-03-14 12:00:00,6.821400000000001
2021-03-14 13:00:00,10.5678
2021-03-14 14:00:00,7.1289
2021-03-14 15:00:00,7.2176
2021-03-14 16:00:00,16.7098
2021-03-14 17:00:00,14.206199999999999
2021-03-14 18:00:00,15.6882
2021-03-14 19:00:00,14.076699999999999
2021-03-14 20:00:00,3.9172
2021-03-14 21:00:00,8.9789
2021-03-14 22:00:00,8.8042
2021-03-14 23:00:00,6.6135
2021-03-15 00:00:00,10.7117
2021-03-15 01:00:00,8.6501
2021-03-15 02:00:00,5.6142
2021-03-15 03:00:00,3.8204000000000002
2021-03-15 04:00:00,8.2744
2021-03-15 05:00:00,10.7639
2021-03-15 06:00:00,7.24
2021-03-15 07:00:00,6.5246
2021-03-15 08:00:00,5.6535
2021-03-15 09:00:00,8.187000000000001
2021-03-15 10:00:00,7.2998
2021-03-15 11:00:00,8.6227
2021-03-15 12:00:00,4.8329
2021-03-15 13:00:00,13.6735
2021-03-15 14:00:00,12.646700000000001
2021-03-15 15:00:00,13.1105
2021-03-15 16:00:00,16.7442
2021-03-15 17:00:00,4.8249
2021-03-15 18:00:00,10.5544
2021-03-15 19:00:00,6.0739
2021-03-15 20:00:00,11.8858
2021-03-15 21:00:00,9.4192
2021-03-15 22:00:00,6.9384
2021-03-15 23:00:00,9.2953
2021-03-16 00:00:00,9.6248
2021-03-16 01:00:00,1.1076000000000001
2021-03-16 02:00:00,4.8379
2021-03-16 03:00:00,6.4112
2021-03-16 04:00:00,7.7639000000000005
2021-03-16 05:00:00,7.2540000000000004
2021-03-16 06:00:00,5.2628
2021-03-16 07:00:00,4.7829999999999995
2021-03-16 08:00:00,5.8591
2021-03-16 09:00:00,5.9322
2021-03-16 10:00:00,3.8616
2021-03-16 11:00:00,11.9435
2021-03-16 12:00:00,8.7887
2021-03-16 13:00:00,12.2966
2021-03-16 14:00:00,7.9105
2021-03-16 15:00:00,6.6272
2021-03-16 16:00:00,13.031600000000001
2021-03-16 17:00:00,18.3328
2021-03-16 18:00:00,11.4474
2021-03-16 19:00:00,12.305
2021-03-16 20:00:00,9.6269
2021-03-16 21:00:00,10.7794
2021-03-16 22:00:00,7.2883
2021-03-16 23:00:00,5.5981000000000005
2021-03-17 00:00:00,10.111699999999999
2021-03-17 01:00:00,5.1039
2021-03-17 02:00:00,5.8242
2021-03-17 03:00:00,5.5818
2021-03-17 04:00:00,10.198599999999999
2021-03-17 05:00:00,6.8127
2021-03-17 06:00:00,3.3223000000000003
2021-03-17 07:00:00,8.0524
2021-03-17 08:00:00,7.2982000000000005
2021-03-17 09:00:00,2.3881
2021-03-17 10:00:00,2.9961
2021-03-17 11:00:00,8.2974
2021-03-17 12:00:00,1.2214
2021-03-17 13:00:00,19.6077
2021-03-17 14:00:00,6.9879
2021-03-17 15:00:00,12.3447
2021-03-17 16:00:00,9.3069
2021-03-17 17:00:00,11.2722
2021-03-17 18:00:00,17.6111
2021-03-17 19:00:00,9.825
2021-03-17 20:00:00,36.5427
2021-03-17 21:00:00,17.6259
2021-03-17 22:00:00,19.447400000000002
2021-03-17 23:00:00,5.87
2021-03-18 00:00:00,11.1507
2021-03-18 01:00:00,11.5134
2021-03-18 02:00:00,3.2862999999999998
2021-03-18 03:00:00,5.3882
2021-03-18 04:00:00,6.0804
2021-03-18 05:00:00,7.7119
2021-03-18 06:00:00,5.686
2021-03-18 07:00:00,8.9152
2021-03-18 08:00:00,7.1261
2021-03-18 09:00:00,3.6889000000000003
2021-03-18 10:00:00,11.2571
2021-03-18 11:00:00,16.095200000000002
2021-03-18 12:00:00,24.7921
2021-03-18 13:00:00,22.6527
2021-03-18 14:00:00,29.7568
2021-03-18 15:00:00,19.265
2021-03-18 16:00:00,20.5169
2021-03-18 17:00:00,18.0658
2021-03-18 18:00:00,22.6237
2021-03-18 19:00:00,8.1044
2021-03-18 20:00:00,13.272499999999999
2021-03-18 21:00:00,16.6769
2021-03-18 22:00:00,16.5865
2021-03-18 23:00:00,6.0942
2021-03-19 00:00:00,10.6829
2021-03-19 01:00:00,17.3155
2021-03-19 02:00:00,13.8163
2021-03-19 03:00:00,9.0248
2021-03-19 04:00:00,15.0505
2021-03-19 05:00:00,9.8159
2021-03-19 06:00:00,12.702300000000001
2021-03-19 07:00:00,13.2792
2021-03-19 08:00:00,7.7433
2021-03-19 09:00:00,7.4793
2021-03-19 10:00:00,11.0463
2021-03-19 11:00:00,14.142
2021-03-19 12:00:00,22.899
2021-03-19 13:00:00,26.398600000000002
2021-03-19 14:00:00,25.6649
2021-03-19 15:00:00,33.2353
2021-03-19 16:00:00,22.9408
2021-03-19 17:00:00,22.5535
2021-03-19 18:00:00,16.9974
2021-03-19 19:00:00,34.1317
2021-03-19 20:00:00,17.9729
2021-03-19 21:00:00,23.6143
2021-03-19 22:00:00,23.965700000000002
2021-03-19 23:00:00,15.4429
2021-03-20 00:00:00,9.6389
2021-03-20 01:00:00,11.8045
2021-03-20 02:00:00,23.2299
2021-03-20 03:00:00,15.2532
2021-03-20 04:00:00,10.2506
2021-03-20 05:00:00,12.9381
2021-03-20 06:00:00,6.311
2021-03-20 07:00:00,16.4956
2021-03-20 08:00:00,11.419599999999999
2021-03-20 09:00:00,5.7393
2021-03-20 10:00:00,7.4146
2021-03-20 11:00:00,17.6375
2021-03-20 12:00:00,16.892
2021-03-20 13:00:00,7.9257
2021-03-20 14:00:00,10.4447
2021-03-20 15:00:00,9.2195
2021-03-20 16:00:00,11.7241
2021-03-20 17:00:00,9.9879
2021-03-20 18:00:00,12.9826
2021-03-20 19:00:00,9.705400000000001
2021-03-20 20:00:00,5.7428
2021-03-20 21:00:00,4.0527999999999995
2021-03-20 22:00:00,9.5664
2021-03-20 23:00:00,6.0491
2021-03-21 00:00:00,11.9259
2021-03-21 01:00:00,8.9691
2021-03-21 02:00:00,14.3257
2021-03-21 03:00:00,6.1879
2021-03-21 04:00:00,6.9284
2021-03-21 05:00:00,2.8015
2021-03-21 06:00:00,4.0075
2021-03-21 07:00:00,5.4383
2021-03-21 08:00:00,6.4045000000000005
2021-03-21 09:00:00,6.4143
2021-03-21 10:00:00,3.3208
2021-03-21 11:00:00,5.7783
2021-03-21 12:00:00,6.4172
2021-03-21 13:00:00,12.4328
2021-03-21 14:00:00,11.3378
2021-03-21 15:00:00,8.7009
2021-03-21 16:00:00,8.3621
2021-03-21 17:00:00,5.6066
2021-03-21 18:00:00,10.1477
2021-03-21 19:00:00,6.7464
2021-03-21 20:00:00,7.5852
2021-03-21 21:00:00,5.6059
2021-03-21 22:00:00,9.7305
2021-03-21 23:00:00,11.5503
2021-03-22 00:00:00,13.3076
2021-03-22 01:00:00,6.6106
2021-03-22 02:00:00,7.3316
2021-03-22 03:00:00,6.3292
2021-03-22 04:00:00,8.5979
2021-03-22 05:00:00,10.395900000000001
2021-03-22 06:00:00,7.805400000000001
2021-03-22 07:00:00,5.9989
2021-03-22 08:00:00,3.2688
2021-03-22 09:00:00,3.2359999999999998
2021-03-22 10:00:00,7.957800000000001
2021-03-22 11:00:00,13.296
2021-03-22 12:00:00,6.5395
2021-03-22 13:00:00,13.073500000000001
2021-03-22 14:00:00,10.9039
2021-03-22 15:00:00,11.7542
2021-03-22 16:00:00,13.0253
2021-03-22 17:00:00,8.7434
2021-03-22 18:00:00,13.4643
2021-03-22 19:00:00,11.170300000000001
2021-03-22 20:00:00,6.3416
2021-03-22 21:00:00,16.6661
2021-03-22 22:00:00,11.5862
2021-03-22 23:00:00,12.9892
2021-03-23 00:00:00,10.9049
2021-03-23 01:00:00,12.4841
2021-03-23 02:00:00,5.1488
2021-03-23 03:00:00,9.195500000000001
2021-03-23 04:00:00,10.924100000000001
2021-03-23 05:00:00,4.6965
2021-03-23 06:00:00,10.1799
2021-03-23 07:00:00,4.5653
2021-03-23 08:00:00,5.6214
2021-03-23 09:00:00,6.6583
2021-03-23 10:00:00,8.074300000000001
2021-03-23 11:00:00,11.5052
2021-03-23 12:00:00,16.9144
2021-03-23 13:00:00,3.9544
2021-03-23 14:00:00,14.3608
2021-03-23 15:00:00,12.6861
2021-03-23 16:00:00,23.5533
2021-03-23 17:00:00,16.424799999999998
2021-03-23 18:00:00,14.2589
2021-03-23 19:00:00,10.8429
2021-03-23 20:00:00,17.1748
2021-03-23 21:00:00,8.7406
2021-03-23 22:00:00,6.297000000000001
2021-03-23 23:00:00,16.6798
2021-03-24 00:00:00,5.8980999999999995
2021-03-24 01:00:00,2.4065
2021-03-24 02:00:00,6.62
2021-03-24 03:00:00,3.0462000000000002
2021-03-24 04:00:00,3.5163
2021-03-24 05:00:00,4.5368
2021-03-24 06:00:00,4.9814
2021-03-24 07:00:00,18.833199999999998
2021-03-24 08:00:00,23.1964
2021-03-24 09:00:00,22.0768
2021-03-24 10:00:00,25.7124
2021-03-24 11:00:00,19.5416
2021-03-24 12:00:00,45.2941
2021-03-24 13:00:00,50.4621
2021-03-24 14:00:00,44.7183
2021-03-24 15:00:00,47.1674
2021-03-24 16:00:00,35.2399
2021-03-24 17:00:00,43.8989
2021-03-24 18:00:00,34.5552
2021-03-24 19:00:00,18.575
2021-03-24 20:00:00,26.8421
2021-03-24 21:00:00,25.1671
2021-03-24 22:00:00,13.6047
2021-03-24 23:00:00,23.4853
2021-03-25 00:00:00,11.2013
2021-03-25 01:00:00,16.8722
2021-03-25 02:00:00,7.9236
2021-03-25 03:00:00,15.8956
2021-03-25 04:00:00,9.3431
2021-03-25 05:00:00,9.3653
2021-03-25 06:00:00,17.8306
2021-03-25 07:00:00,13.6258
2021-03-25 08:00:00,7.155200000000001
2021-03-25 09:00:00,13.7537
2021-03-25 10:00:00,36.7183
2021-03-25 11:00:00,44.2361
2021-03-25 12:00:00,40.5732
2021-03-25 13:00:00,41.0045
2021-03-25 14:00:00,30.3518
2021-03-25 15:00:00,35.5627
2021-03-25 16:00:00,34.3941
2021-03-25 17:00:00,39.0844
2021-03-25 18:00:00,36.0471
2021-03-25 19:00:00,24.0789
2021-03-25 20:00:00,10.2351
2021-03-25 21:00:00,15.5609
2021-03-25 22:00:00,13.4388
2021-03-25 23:00:00,9.0363
2021-03-26 00:00:00,13.1501
2021-03-26 01:00:00,14.443200000000001
2021-03-26 02:00:00,2.8245
2021-03-26 03:00:00,6.8261
2021-03-26 04:00:00,4.6755
2021-03-26 05:00:00,6.2464
2021-03-26 06:00:00,21.0513
2021-03-26 07:00:00,19.2673
2021-03-26 08:00:00,15.8114
2021-03-26 09:00:00,19.0895
2021-03-26 10:00:00,14.2529
2021-03-26 11:00:00,15.8246
2021-03-26 12:00:00,16.9336
2021-03-26 13:00:00,24.8201
2021-03-26 14:00:00,18.1364
2021-03-26 15:00:00,14.9285
2021-03-26 16:00:00,19.343700000000002
2021-03-26 17:00:00,32.0642
2021-03-26 18:00:00,24.6375
2021-03-26 19:00:00,18.4549
2021-03-26 20:00:00,16.8021
2021-03-26 21:00:00,15.4556
2021-03-26 22:00:00,13.5142
2021-03-26 23:00:00,14.972
2021-03-27 00:00:00,8.8078
2021-03-27 01:00:00,20.1011
2021-03-27 02:00:00,20.2016
2021-03-27 03:00:00,19.1434
2021-03-27 04:00:00,16.2139
2021-03-27 05:00:00,11.1935
2021-03-27 06:00:00,20.7102
2021-03-27 07:00:00,15.1129
2021-03-27 08:00:00,12.206900000000001
2021-03-27 09:00:00,14.7292
2021-03-27 10:00:00,14.2164
2021-03-27 11:00:00,9.6259
2021-03-27 12:00:00,16.0002
2021-03-27 13:00:00,20.5789
2021-03-27 14:00:00,16.5477
2021-03-27 15:00:00,17.1934
2021-03-27 16:00:00,20.2178
2021-03-27 17:00:00,21.4021
2021-03-27 18:00:00,23.4119
2021-03-27 19:00:00,10.2938
2021-03-27 20:00:00,11.784699999999999
2021-03-27 21:00:00,13.400400000000001
2021-03-27 22:00:00,3.7613
2021-03-27 23:00:00,5.6041
2021-03-28 00:00:00,9.4391
2021-03-28 01:00:00,10.1123
2021-03-28 02:00:00,15.7718
2021-03-28 03:00:00,9.8655
2021-03-28 04:00:00,7.1808
2021-03-28 05:00:00,9.606
2021-03-28 06:00:00,11.5188
2021-03-28 07:00:00,11.4279
2021-03-28 08:00:00,14.9261
2021-03-28 09:00:00,8.9186
2021-03-28 10:00:00,5.641500000000001
2021-03-28 11:00:00,6.3943
2021-03-28 12:00:00,15.7165
2021-03-28 13:00:00,7.4344
2021-03-28 14:00:00,3.1357
2021-03-28 15:00:00,4.7115
2021-03-28 16:00:00,20.3837
2021-03-28 17:00:00,12.9609
2021-03-28 18:00:00,13.782300000000001
2021-03-28 19:00:00,8.3957
2021-03-28 20:00:00,10.126100000000001
2021-03-28 21:00:00,8.582
2021-03-28 22:00:00,7.0061
2021-03-28 23:00:00,9.3271
2021-03-29 00:00:00,9.3494
2021-03-29 01:00:00,12.72
2021-03-29 02:00:00,7.2129
2021-03-29 03:00:00,9.1085
2021-03-29 04:00:00,9.4707
2021-03-29 05:00:00,6.4791
2021-03-29 06:00:00,9.5497
2021-03-29 07:00:00,10.8897
2021-03-29 08:00:00,16.1986
2021-03-29 09:00:00,14.3798
2021-03-29 10:00:00,10.981200000000001
2021-03-29 11:00:00,15.2304
2021-03-29 12:00:00,16.3109
2021-03-29 13:00:00,10.0673
2021-03-29 14:00:00,10.7479
2021-03-29 15:00:00,22.4294
2021-03-29 16:00:00,20.377
2021-03-29 17:00:00,29.619500000000002
2021-03-29 18:00:00,22.5172
2021-03-29 19:00:00,19.772
2021-03-29 20:00:00,12.9991
2021-03-29 21:00:00,12.7822
2021-03-29 22:00:00,12.1675
2021-03-29 23:00:00,14.8998
2021-03-30 00:00:00,15.1185
2021-03-30 01:00:00,9.4891
2021-03-30 02:00:00,13.3971
2021-03-30 03:00:00,3.0069
2021-03-30 04:00:00,8.652800000000001
2021-03-30 05:00:00,15.2259
2021-03-30 06:00:00,10.032
2021-03-30 07:00:00,14.3597
2021-03-30 08:00:00,5.6967
2021-03-30 09:00:00,4.2116
2021-03-30 10:00:00,19.0045
2021-03-30 11:00:00,17.2281
2021-03-30 12:00:00,30.5511
2021-03-30 13:00:00,33.2701
2021-03-30 14:00:00,39.6796
2021-03-30 15:00:00,38.4331
2021-03-30 16:00:00,19.3584
2021-03-30 17:00:00,20.7712
2021-03-30 18:00:00,21.6697
2021-03-30 19:00:00,12.5749
2021-03-30 20:00:00,7.9092
2021-03-30 21:00:00,14.4068
2021-03-30 22:00:00,8.8529
2021-03-30 23:00:00,12.0104
2021-03-31 00:00:00,10.103
2021-03-31 01:00:00,14.0375
2021-03-31 02:00:00,11.0283
2021-03-31 03:00:00,6.8897
2021-03-31 04:00:00,12.7803
2021-03-31 05:00:00,17.0588
2021-03-31 06:00:00,15.7431
2021-03-31 07:00:00,16.0594
2021-03-31 08:00:00,14.496500000000001
2021-03-31 09:00:00,13.7588
2021-03-31 10:00:00,10.8955
2021-03-31 11:00:00,36.97
2021-03-31 12:00:00,42.2872
2021-03-31 13:00:00,42.3735
2021-03-31 14:00:00,51.3623
2021-03-31 15:00:00,33.7426
2021-03-31 16:00:00,36.162
2021-03-31 17:00:00,35.2223
2021-03-31 18:00:00,33.5159
2021-03-31 19:00:00,37.5013
2021-03-31 20:00:00,20.5695
2021-03-31 21:00:00,23.2246
2021-03-31 22:00:00,16.1067
2021-03-31 23:00:00,16.3506
2021-04-01 00:00:00,16.235
2021-04-01 01:00:00,23.3559
2021-04-01 02:00:00,28.0015
2021-04-01 03:00:00,24.6737
2021-04-01 04:00:00,14.9008
2021-04-01 05:00:00,16.1182
2021-04-01 06:00:00,17.346
2021-04-01 07:00:00,6.6238
2021-04-01 08:00:00,15.869
2021-04-01 09:00:00,11.9727
2021-04-01 10:00:00,14.7109
2021-04-01 11:00:00,15.1096
2021-04-01 12:00:00,25.4268
2021-04-01 13:00:00,25.1624
2021-04-01 14:00:00,34.382600000000004
2021-04-01 15:00:00,38.5481
2021-04-01 16:00:00,36.6891
2021-04-01 17:00:00,41.7824
2021-04-01 18:00:00,22.2039
2021-04-01 19:00:00,14.9787
2021-04-01 20:00:00,14.7657
2021-04-01 21:00:00,10.6505
2021-04-01 22:00:00,4.4352
2021-04-01 23:00:00,10.285400000000001
2021-04-02 00:00:00,12.1051
2021-04-02 01:00:00,10.9985
2021-04-02 02:00:00,10.1535
2021-04-02 03:00:00,11.4119
2021-04-02 04:00:00,4.759
2021-04-02 05:00:00,4.3058
2021-04-02 06:00:00,16.5557
2021-04-02 07:00:00,6.0181000000000004
2021-04-02 08:00:00,12.0047
2021-04-02 09:00:00,11.5307
2021-04-02 10:00:00,5.9758000000000004
2021-04-02 11:00:00,14.9694
2021-04-02 12:00:00,15.9243
2021-04-02 13:00:00,9.9679
2021-04-02 14:00:00,13.7261
2021-04-02 15:00:00,11.6684
2021-04-02 16:00:00,11.6173
2021-04-02 17:00:00,4.6435
2021-04-02 18:00:00,11.664000000000001
2021-04-02 19:00:00,12.3888
2021-04-02 20:00:00,13.8915
2021-04-02 21:00:00,14.3177
2021-04-02 22:00:00,1.6735000000000002
2021-04-02 23:00:00,12.7181
2021-04-03 00:00:00,10.6484
2021-04-03 01:00:00,12.5311
2021-04-03 02:00:00,11.3616
2021-04-03 03:00:00,13.0694
2021-04-03 04:00:00,9.6067
2021-04-03 05:00:00,9.205
2021-04-03 06:00:00,9.8717
2021-04-03 07:00:00,12.6811
2021-04-03 08:00:00,11.6639
2021-04-03 09:00:00,0.6917
2021-04-03 10:00:00,7.3071
2021-04-03 11:00:00,10.81
2021-04-03 12:00:00,10.3964
2021-04-03 13:00:00,8.7746
2021-04-03 14:00:00,7.9245
2021-04-03 15:00:00,4.8536
2021-04-03 16:00:00,5.5293
2021-04-03 17:00:00,6.8919999999999995
2021-04-03 18:00:00,9.6203
2021-04-03 19:00:00,14.5681
2021-04-03 20:00:00,2.7494
2021-04-03 21:00:00,8.0177
2021-04-03 22:00:00,6.5473
2021-04-03 23:00:00,7.5575
2021-04-04 00:00:00,0.0
2021-04-04 01:00:00,0.0
2021-04-04 02:00:00,0.0
2021-04-04 03:00:00,0.0
2021-04-04 04:00:00,0.0
2021-04-04 05:00:00,1.5565
2021-04-04 06:00:00,5.9561
2021-04-04 07:00:00,4.3343
2021-04-04 08:00:00,9.1858
2021-04-04 09:00:00,6.2778
2021-04-04 10:00:00,5.827
2021-04-04 11:00:00,4.884
2021-04-04 12:00:00,10.1938
2021-04-04 13:00:00,17.5179
2021-04-04 14:00:00,12.8089
2021-04-04 15:00:00,8.1019
2021-04-04 16:00:00,14.4838
2021-04-04 17:00:00,11.9031
2021-04-04 18:00:00,13.0107
2021-04-04 19:00:00,9.3618
2021-04-04 20:00:00,9.0347
2021-04-04 21:00:00,12.742
2021-04-04 22:00:00,3.3799
2021-04-04 23:00:00,11.656600000000001
2021-04-05 00:00:00,0.0
2021-04-05 01:00:00,0.0
2021-04-05 02:00:00,0.0
2021-04-05 03:00:00,0.0
2021-04-05 04:00:00,0.0
2021-04-05 05:00:00,0.0
2021-04-05 06:00:00,0.0
2021-04-05 07:00:00,0.0
2021-04-05 08:00:00,0.0
2021-04-05 09:00:00,0.0
2021-04-05 10:00:00,0.0
2021-04-05 11:00:00,0.0
2021-04-05 12:00:00,0.0
2021-04-05 13:00:00,0.0
2021-04-05 14:00:00,14.926
2021-04-05 15:00:00,14.356
2021-04-05 16:00:00,20.9975
2021-04-05 17:00:00,11.2603
